TMI;PROMEDIO_ENERGETICO_HORA;FECHA
1282;65;05/01/2013 18:00
1282;64;05/01/2013 19:00
1282;64;05/01/2013 20:00
1282;64;05/01/2013 21:00
1282;64;05/01/2013 22:00
1282;64;05/01/2013 23:00
1282;68;06/01/2013 0:00
1282;65;06/01/2013 1:00
1282;66;06/01/2013 2:00
1282;63;06/01/2013 3:00
1282;64;06/01/2013 4:00
1282;64;06/01/2013 5:00
1282;62;06/01/2013 6:00
1282;63;06/01/2013 7:00
1282;63;06/01/2013 8:00
1282;62;06/01/2013 9:00
1282;61;06/01/2013 10:00
1282;60;06/01/2013 11:00
1282;57;06/01/2013 12:00
1282;54;06/01/2013 13:00
1282;55;06/01/2013 14:00
1282;55;06/01/2013 15:00
1282;57;06/01/2013 16:00
1282;62;06/01/2013 17:00
1282;65;06/01/2013 18:00
1282;64;06/01/2013 19:00
1282;64;06/01/2013 20:00
1282;64;06/01/2013 21:00
1282;64;06/01/2013 22:00
1282;64;06/01/2013 23:00
1282;68;07/01/2013 0:00
1282;65;07/01/2013 1:00
1282;66;07/01/2013 2:00
1282;63;07/01/2013 3:00
1282;64;07/01/2013 4:00
1282;64;07/01/2013 5:00
1282;62;07/01/2013 6:00
1282;63;07/01/2013 7:00
1282;63;07/01/2013 8:00
1282;62;07/01/2013 9:00
1282;61;07/01/2013 10:00
1282;60;07/01/2013 11:00
1282;57;07/01/2013 12:00
1282;54;07/01/2013 13:00
1282;55;07/01/2013 14:00
1282;55;07/01/2013 15:00
1282;57;07/01/2013 16:00
1282;62;07/01/2013 17:00
1282;65;07/01/2013 18:00
1282;64;07/01/2013 19:00
1282;64;07/01/2013 20:00
1282;64;07/01/2013 21:00
1282;64;07/01/2013 22:00
1282;64;07/01/2013 23:00
1282;68;08/01/2013 0:00
1282;65;08/01/2013 1:00
1282;66;08/01/2013 2:00
1282;63;08/01/2013 3:00
1282;64;08/01/2013 4:00
1282;64;08/01/2013 5:00
1282;62;08/01/2013 6:00
1282;63;08/01/2013 7:00
1282;63;08/01/2013 8:00
1282;62;08/01/2013 9:00
1282;61;08/01/2013 10:00
1282;60;08/01/2013 11:00
1282;57;08/01/2013 12:00
1282;54;08/01/2013 13:00
1282;55;08/01/2013 14:00
1282;55;08/01/2013 15:00
1282;57;08/01/2013 16:00
1282;62;08/01/2013 17:00
1282;65;08/01/2013 18:00
1282;64;08/01/2013 19:00
1282;64;08/01/2013 20:00
1282;64;08/01/2013 21:00
1282;64;08/01/2013 22:00
1282;64;08/01/2013 23:00
1282;68;09/01/2013 0:00
1282;65;09/01/2013 1:00
1282;66;09/01/2013 2:00
1282;63;09/01/2013 3:00
1282;64;09/01/2013 4:00
1282;64;09/01/2013 5:00
1282;62;09/01/2013 6:00
1282;63;09/01/2013 7:00
1282;63;09/01/2013 8:00
1282;62;09/01/2013 9:00
1282;61;09/01/2013 10:00
1282;60;09/01/2013 11:00
1282;57;09/01/2013 12:00
1282;54;09/01/2013 13:00
1282;55;09/01/2013 14:00
1282;55;09/01/2013 15:00
1282;57;09/01/2013 16:00
1282;62;09/01/2013 17:00
1282;65;09/01/2013 18:00
1282;64;09/01/2013 19:00
1282;64;09/01/2013 20:00
1282;64;09/01/2013 21:00
1282;64;09/01/2013 22:00
1282;64;09/01/2013 23:00
1282;68;10/01/2013 0:00
1282;65;10/01/2013 1:00
1282;66;10/01/2013 2:00
1282;63;10/01/2013 3:00
1282;64;10/01/2013 4:00
1282;64;10/01/2013 5:00
1282;62;10/01/2013 6:00
1282;63;10/01/2013 7:00
1282;63;10/01/2013 8:00
1282;62;10/01/2013 9:00
1282;61;10/01/2013 10:00
1282;60;10/01/2013 11:00
1282;57;10/01/2013 12:00
1282;54;10/01/2013 13:00
1282;55;10/01/2013 14:00
1282;55;10/01/2013 15:00
1282;57;10/01/2013 16:00
1282;62;10/01/2013 17:00
1282;65;10/01/2013 18:00
1282;64;10/01/2013 19:00
1282;64;10/01/2013 20:00
1282;64;10/01/2013 21:00
1282;64;10/01/2013 22:00
1282;64;10/01/2013 23:00
1282;68;11/01/2013 0:00
1282;65;11/01/2013 1:00
1282;66;11/01/2013 2:00
1282;63;11/01/2013 3:00
1282;64;11/01/2013 4:00
1282;64;11/01/2013 5:00
1282;62;11/01/2013 6:00
1282;63;11/01/2013 7:00
1282;63;11/01/2013 8:00
1282;62;11/01/2013 9:00
1282;61;11/01/2013 10:00
1282;60;11/01/2013 11:00
1282;57;11/01/2013 12:00
1282;54;11/01/2013 13:00
1282;55;11/01/2013 14:00
1282;55;11/01/2013 15:00
1282;57;11/01/2013 16:00
1282;62;11/01/2013 17:00
1282;65;11/01/2013 18:00
1282;64;11/01/2013 19:00
1282;64;11/01/2013 20:00
1282;64;11/01/2013 21:00
1282;64;11/01/2013 22:00
1282;64;11/01/2013 23:00
1282;68;12/01/2013 0:00
1282;65;12/01/2013 1:00
1282;66;12/01/2013 2:00
1282;63;12/01/2013 3:00
1282;64;12/01/2013 4:00
1282;64;12/01/2013 5:00
1282;62;12/01/2013 6:00
1282;63;12/01/2013 7:00
1282;63;12/01/2013 8:00
1282;62;12/01/2013 9:00
1282;61;12/01/2013 10:00
1282;60;12/01/2013 11:00
1282;57;12/01/2013 12:00
1282;54;12/01/2013 13:00
1282;55;12/01/2013 14:00
1282;55;12/01/2013 15:00
1282;57;12/01/2013 16:00
1282;62;12/01/2013 17:00
1282;65;12/01/2013 18:00
1282;64;12/01/2013 19:00
1282;64;12/01/2013 20:00
1282;64;12/01/2013 21:00
1282;64;12/01/2013 22:00
1282;64;12/01/2013 23:00
1282;68;13/01/2013 0:00
1282;65;13/01/2013 1:00
1282;66;13/01/2013 2:00
1282;63;13/01/2013 3:00
1282;64;13/01/2013 4:00
1282;64;13/01/2013 5:00
1282;62;13/01/2013 6:00
1282;63;13/01/2013 7:00
1282;63;13/01/2013 8:00
1282;62;13/01/2013 9:00
1282;61;13/01/2013 10:00
1282;60;13/01/2013 11:00
1282;57;13/01/2013 12:00
1282;54;13/01/2013 13:00
1282;55;13/01/2013 14:00
1282;55;13/01/2013 15:00
1282;57;13/01/2013 16:00
1282;62;13/01/2013 17:00
1282;65;13/01/2013 18:00
1282;64;13/01/2013 19:00
1282;64;13/01/2013 20:00
1282;64;13/01/2013 21:00
1282;64;13/01/2013 22:00
1282;64;13/01/2013 23:00
1282;68;14/01/2013 0:00
1282;65;14/01/2013 1:00
1282;66;14/01/2013 2:00
1282;63;14/01/2013 3:00
1282;64;14/01/2013 4:00
1282;64;14/01/2013 5:00
1282;62;14/01/2013 6:00
1282;63;14/01/2013 7:00
1282;63;14/01/2013 8:00
1282;62;14/01/2013 9:00
1282;61;14/01/2013 10:00
1282;60;14/01/2013 11:00
1282;57;14/01/2013 12:00
1282;54;14/01/2013 13:00
1282;55;14/01/2013 14:00
1282;55;14/01/2013 15:00
1282;57;14/01/2013 16:00
1282;62;14/01/2013 17:00
1282;65;14/01/2013 18:00
1282;64;14/01/2013 19:00
1282;64;14/01/2013 20:00
1282;64;14/01/2013 21:00
1282;64;14/01/2013 22:00
1282;64;14/01/2013 23:00
1282;68;15/01/2013 0:00
1282;65;15/01/2013 1:00
1282;66;15/01/2013 2:00
1282;63;15/01/2013 3:00
1282;64;15/01/2013 4:00
1282;64;15/01/2013 5:00
1282;62;15/01/2013 6:00
1282;63;15/01/2013 7:00
1282;63;15/01/2013 8:00
1282;62;15/01/2013 9:00
1282;61;15/01/2013 10:00
1282;60;15/01/2013 11:00
1282;57;15/01/2013 12:00
1282;54;15/01/2013 13:00
1282;55;15/01/2013 14:00
1282;55;15/01/2013 15:00
1282;57;15/01/2013 16:00
1282;62;15/01/2013 17:00
1282;65;15/01/2013 18:00
1282;64;15/01/2013 19:00
1282;64;15/01/2013 20:00
1282;64;15/01/2013 21:00
1282;64;15/01/2013 22:00
1282;64;15/01/2013 23:00
1282;68;16/01/2013 0:00
1282;65;16/01/2013 1:00
1282;66;16/01/2013 2:00
1282;63;16/01/2013 3:00
1282;64;16/01/2013 4:00
1282;64;16/01/2013 5:00
1282;62;16/01/2013 6:00
1282;63;16/01/2013 7:00
1282;63;16/01/2013 8:00
1282;62;16/01/2013 9:00
1282;61;16/01/2013 10:00
1282;60;16/01/2013 11:00
1282;57;16/01/2013 12:00
1282;54;16/01/2013 13:00
1282;55;16/01/2013 14:00
1282;55;16/01/2013 15:00
1282;57;16/01/2013 16:00
1282;62;16/01/2013 17:00
1282;65;16/01/2013 18:00
1282;64;16/01/2013 19:00
1282;64;16/01/2013 20:00
1282;64;16/01/2013 21:00
1282;64;16/01/2013 22:00
1282;64;16/01/2013 23:00
1282;68;17/01/2013 0:00
1282;65;17/01/2013 1:00
1282;66;17/01/2013 2:00
1282;63;17/01/2013 3:00
1282;64;17/01/2013 4:00
1282;64;17/01/2013 5:00
1282;62;17/01/2013 6:00
1282;63;17/01/2013 7:00
1282;63;17/01/2013 8:00
1282;62;17/01/2013 9:00
1282;61;17/01/2013 10:00
1282;60;17/01/2013 11:00
1282;57;17/01/2013 12:00
1282;54;17/01/2013 13:00
1282;55;17/01/2013 14:00
1282;55;17/01/2013 15:00
1282;57;17/01/2013 16:00
1282;62;17/01/2013 17:00
1282;65;17/01/2013 18:00
1282;64;17/01/2013 19:00
1282;64;17/01/2013 20:00
1282;64;17/01/2013 21:00
1282;64;17/01/2013 22:00
1282;64;17/01/2013 23:00
1282;68;18/01/2013 0:00
1282;65;18/01/2013 1:00
1282;66;18/01/2013 2:00
1282;63;18/01/2013 3:00
1282;64;18/01/2013 4:00
1282;64;18/01/2013 5:00
1282;62;18/01/2013 6:00
1282;63;18/01/2013 7:00
1282;63;18/01/2013 8:00
1282;62;18/01/2013 9:00
1282;61;18/01/2013 10:00
1282;60;18/01/2013 11:00
1282;57;18/01/2013 12:00
1282;54;18/01/2013 13:00
1282;55;18/01/2013 14:00
1282;55;18/01/2013 15:00
1282;57;18/01/2013 16:00
1282;62;18/01/2013 17:00
1282;65;18/01/2013 18:00
1282;64;18/01/2013 19:00
1282;64;18/01/2013 20:00
1282;64;18/01/2013 21:00
1282;64;18/01/2013 22:00
1282;64;18/01/2013 23:00
1282;68;19/01/2013 0:00
1282;65;19/01/2013 1:00
1282;66;19/01/2013 2:00
1282;63;19/01/2013 3:00
1282;64;19/01/2013 4:00
1282;64;19/01/2013 5:00
1282;62;19/01/2013 6:00
1282;63;19/01/2013 7:00
1282;63;19/01/2013 8:00
1282;62;19/01/2013 9:00
1282;61;19/01/2013 10:00
1282;60;19/01/2013 11:00
1282;57;19/01/2013 12:00
1282;54;19/01/2013 13:00
1282;55;19/01/2013 14:00
1282;55;19/01/2013 15:00
1282;57;19/01/2013 16:00
1282;62;19/01/2013 17:00
1282;65;19/01/2013 18:00
1282;64;19/01/2013 19:00
1282;64;19/01/2013 20:00
1282;64;19/01/2013 21:00
1282;64;19/01/2013 22:00
1282;64;19/01/2013 23:00
1282;68;20/01/2013 0:00
1282;65;20/01/2013 1:00
1282;66;20/01/2013 2:00
1282;63;20/01/2013 3:00
1282;64;20/01/2013 4:00
1282;64;20/01/2013 5:00
1282;62;20/01/2013 6:00
1282;63;20/01/2013 7:00
1282;63;20/01/2013 8:00
1282;62;20/01/2013 9:00
1282;61;20/01/2013 10:00
1282;60;20/01/2013 11:00
1282;57;20/01/2013 12:00
1282;54;20/01/2013 13:00
1282;55;20/01/2013 14:00
1282;55;20/01/2013 15:00
1282;57;20/01/2013 16:00
1282;62;20/01/2013 17:00
1282;65;20/01/2013 18:00
1282;64;20/01/2013 19:00
1282;64;20/01/2013 20:00
1282;64;20/01/2013 21:00
1282;64;20/01/2013 22:00
1282;64;20/01/2013 23:00
1282;68;21/01/2013 0:00
1282;65;21/01/2013 1:00
1282;66;21/01/2013 2:00
1282;63;21/01/2013 3:00
1282;64;21/01/2013 4:00
1282;64;21/01/2013 5:00
1282;62;21/01/2013 6:00
1282;63;21/01/2013 7:00
1282;63;21/01/2013 8:00
1282;62;21/01/2013 9:00
1282;61;21/01/2013 10:00
1282;60;21/01/2013 11:00
1282;57;21/01/2013 12:00
1282;54;21/01/2013 13:00
1282;55;21/01/2013 14:00
1282;55;21/01/2013 15:00
1282;57;21/01/2013 16:00
1282;62;21/01/2013 17:00
1282;65;21/01/2013 18:00
1282;64;21/01/2013 19:00
1282;64;21/01/2013 20:00
1282;64;21/01/2013 21:00
1282;64;21/01/2013 22:00
1282;64;21/01/2013 23:00
1282;68;22/01/2013 0:00
1282;65;22/01/2013 1:00
1282;66;22/01/2013 2:00
1282;63;22/01/2013 3:00
1282;64;22/01/2013 4:00
1282;64;22/01/2013 5:00
1282;62;22/01/2013 6:00
1282;63;22/01/2013 7:00
1282;63;22/01/2013 8:00
1282;62;22/01/2013 9:00
1282;61;22/01/2013 10:00
1282;60;22/01/2013 11:00
1282;57;22/01/2013 12:00
1282;54;22/01/2013 13:00
1282;55;22/01/2013 14:00
1282;55;22/01/2013 15:00
1282;57;22/01/2013 16:00
1282;62;22/01/2013 17:00
1282;65;22/01/2013 18:00
1282;64;22/01/2013 19:00
1282;64;22/01/2013 20:00
1282;64;22/01/2013 21:00
1282;64;22/01/2013 22:00
1282;64;22/01/2013 23:00
1282;68;23/01/2013 0:00
1282;65;23/01/2013 1:00
1282;66;23/01/2013 2:00
1282;63;23/01/2013 3:00
1282;64;23/01/2013 4:00
1282;64;23/01/2013 5:00
1282;62;23/01/2013 6:00
1282;63;23/01/2013 7:00
1282;63;23/01/2013 8:00
1282;62;23/01/2013 9:00
1282;61;23/01/2013 10:00
1282;60;23/01/2013 11:00
1282;57;23/01/2013 12:00
1282;54;23/01/2013 13:00
1282;55;23/01/2013 14:00
1282;55;23/01/2013 15:00
1282;57;23/01/2013 16:00
1282;62;23/01/2013 17:00
1282;65;23/01/2013 18:00
1282;64;23/01/2013 19:00
1282;64;23/01/2013 20:00
1282;64;23/01/2013 21:00
1282;64;23/01/2013 22:00
1282;64;23/01/2013 23:00
1282;68;24/01/2013 0:00
1282;65;24/01/2013 1:00
1282;66;24/01/2013 2:00
1282;63;24/01/2013 3:00
1282;64;24/01/2013 4:00
1282;64;24/01/2013 5:00
1282;62;24/01/2013 6:00
1282;63;24/01/2013 7:00
1282;63;24/01/2013 8:00
1282;62;24/01/2013 9:00
1282;61;24/01/2013 10:00
1282;60;24/01/2013 11:00
1282;57;24/01/2013 12:00
1282;54;24/01/2013 13:00
1282;55;24/01/2013 14:00
1282;55;24/01/2013 15:00
1282;57;24/01/2013 16:00
1282;62;24/01/2013 17:00
1282;65;24/01/2013 18:00
1282;64;24/01/2013 19:00
1282;64;24/01/2013 20:00
1282;64;24/01/2013 21:00
1282;64;24/01/2013 22:00
1282;64;24/01/2013 23:00
1282;68;25/01/2013 0:00
1282;65;25/01/2013 1:00
1282;66;25/01/2013 2:00
1282;63;25/01/2013 3:00
1282;64;25/01/2013 4:00
1282;64;25/01/2013 5:00
1282;62;25/01/2013 6:00
1282;63;25/01/2013 7:00
1282;63;25/01/2013 8:00
1282;62;25/01/2013 9:00
1282;61;25/01/2013 10:00
1282;60;25/01/2013 11:00
1282;57;25/01/2013 12:00
1282;54;25/01/2013 13:00
1282;55;25/01/2013 14:00
1282;55;25/01/2013 15:00
1282;57;25/01/2013 16:00
1282;62;25/01/2013 17:00
1282;65;25/01/2013 18:00
1282;64;25/01/2013 19:00
1282;64;25/01/2013 20:00
1282;64;25/01/2013 21:00
1282;64;25/01/2013 22:00
1282;64;25/01/2013 23:00
1282;68;26/01/2013 0:00
1282;65;26/01/2013 1:00
1282;66;26/01/2013 2:00
1282;63;26/01/2013 3:00
1282;64;26/01/2013 4:00
1282;64;26/01/2013 5:00
1282;62;26/01/2013 6:00
1282;63;26/01/2013 7:00
1282;63;26/01/2013 8:00
1282;62;26/01/2013 9:00
1282;61;26/01/2013 10:00
1282;60;26/01/2013 11:00
1282;57;26/01/2013 12:00
1282;54;26/01/2013 13:00
1282;55;26/01/2013 14:00
1282;55;26/01/2013 15:00
1282;57;26/01/2013 16:00
1282;62;26/01/2013 17:00
1282;65;26/01/2013 18:00
1282;64;26/01/2013 19:00
1282;64;26/01/2013 20:00
1282;64;26/01/2013 21:00
1282;64;26/01/2013 22:00
1282;64;26/01/2013 23:00
1282;68;27/01/2013 0:00
1282;65;27/01/2013 1:00
1282;66;27/01/2013 2:00
1282;63;27/01/2013 3:00
1282;64;27/01/2013 4:00
1282;64;27/01/2013 5:00
1282;62;27/01/2013 6:00
1282;63;27/01/2013 7:00
1282;63;27/01/2013 8:00
1282;62;27/01/2013 9:00
1282;61;27/01/2013 10:00
1282;60;27/01/2013 11:00
1282;57;27/01/2013 12:00
1282;54;27/01/2013 13:00
1282;55;27/01/2013 14:00
1282;55;27/01/2013 15:00
1282;57;27/01/2013 16:00
1282;62;27/01/2013 17:00
1282;65;27/01/2013 18:00
1282;64;27/01/2013 19:00
1282;64;27/01/2013 20:00
1282;64;27/01/2013 21:00
1282;64;27/01/2013 22:00
1282;64;27/01/2013 23:00
1282;68;28/01/2013 0:00
1282;65;28/01/2013 1:00
1282;66;28/01/2013 2:00
1282;63;28/01/2013 3:00
1282;64;28/01/2013 4:00
1282;64;28/01/2013 5:00
1282;62;28/01/2013 6:00
1282;63;28/01/2013 7:00
1282;63;28/01/2013 8:00
1282;62;28/01/2013 9:00
1282;61;28/01/2013 10:00
1282;60;28/01/2013 11:00
1282;57;28/01/2013 12:00
1282;54;28/01/2013 13:00
1282;55;28/01/2013 14:00
1282;55;28/01/2013 15:00
1282;57;28/01/2013 16:00
1282;62;28/01/2013 17:00
1282;65;28/01/2013 18:00
1282;64;28/01/2013 19:00
1282;64;28/01/2013 20:00
1282;64;28/01/2013 21:00
1282;64;28/01/2013 22:00
1282;64;28/01/2013 23:00
1282;68;29/01/2013 0:00
1282;65;29/01/2013 1:00
1282;66;29/01/2013 2:00
1282;63;29/01/2013 3:00
1282;64;29/01/2013 4:00
1282;64;29/01/2013 5:00
1282;62;29/01/2013 6:00
1282;63;29/01/2013 7:00
1282;63;29/01/2013 8:00
1282;62;29/01/2013 9:00
1282;61;29/01/2013 10:00
1282;60;29/01/2013 11:00
1282;57;29/01/2013 12:00
1282;54;29/01/2013 13:00
1282;55;29/01/2013 14:00
1282;55;29/01/2013 15:00
1282;57;29/01/2013 16:00
1282;62;29/01/2013 17:00
1282;65;29/01/2013 18:00
1282;64;29/01/2013 19:00
1282;64;29/01/2013 20:00
1282;64;29/01/2013 21:00
1282;64;29/01/2013 22:00
1282;64;29/01/2013 23:00
1282;68;30/01/2013 0:00
1282;65;30/01/2013 1:00
1282;66;30/01/2013 2:00
1282;63;30/01/2013 3:00
1282;64;30/01/2013 4:00
1282;64;30/01/2013 5:00
1282;62;30/01/2013 6:00
1282;63;30/01/2013 7:00
1282;63;30/01/2013 8:00
1282;62;30/01/2013 9:00
1282;61;30/01/2013 10:00
1282;60;30/01/2013 11:00
1282;57;30/01/2013 12:00
1282;54;30/01/2013 13:00
1282;55;30/01/2013 14:00
1282;55;30/01/2013 15:00
1282;57;30/01/2013 16:00
1282;62;30/01/2013 17:00
1282;65;30/01/2013 18:00
1282;64;30/01/2013 19:00
1282;64;30/01/2013 20:00
1282;64;30/01/2013 21:00
1282;64;30/01/2013 22:00
1282;64;30/01/2013 23:00
1282;68;31/01/2013 0:00
1282;65;31/01/2013 1:00
1282;66;31/01/2013 2:00
1282;63;31/01/2013 3:00
1282;64;31/01/2013 4:00
1282;64;31/01/2013 5:00
1282;62;31/01/2013 6:00
1282;63;31/01/2013 7:00
1282;63;31/01/2013 8:00
1282;62;31/01/2013 9:00
1282;61;31/01/2013 10:00
1282;60;31/01/2013 11:00
1282;57;31/01/2013 12:00
1282;54;31/01/2013 13:00
1282;55;31/01/2013 14:00
1282;55;31/01/2013 15:00
1282;57;31/01/2013 16:00
1282;62;31/01/2013 17:00
1282;65;31/01/2013 18:00
1282;64;31/01/2013 19:00
1282;64;31/01/2013 20:00
1282;64;31/01/2013 21:00
1282;64;31/01/2013 22:00
1282;64;31/01/2013 23:00
1282;68;01/02/2013 0:00
1282;65;01/02/2013 1:00
1282;66;01/02/2013 2:00
1282;63;01/02/2013 3:00
1282;64;01/02/2013 4:00
1282;64;01/02/2013 5:00
1282;62;01/02/2013 6:00
1282;63;01/02/2013 7:00
1282;63;01/02/2013 8:00
1282;62;01/02/2013 9:00
1282;61;01/02/2013 10:00
1282;60;01/02/2013 11:00
1282;57;01/02/2013 12:00
1282;54;01/02/2013 13:00
1282;55;01/02/2013 14:00
1282;55;01/02/2013 15:00
1282;57;01/02/2013 16:00
1282;62;01/02/2013 17:00
1282;65;01/02/2013 18:00
1282;64;01/02/2013 19:00
1282;64;01/02/2013 20:00
1282;64;01/02/2013 21:00
1282;64;01/02/2013 22:00
1282;64;01/02/2013 23:00
1282;68;02/02/2013 0:00
1282;65;02/02/2013 1:00
1282;66;02/02/2013 2:00
1282;63;02/02/2013 3:00
1282;64;02/02/2013 4:00
1282;64;02/02/2013 5:00
1282;62;02/02/2013 6:00
1282;63;02/02/2013 7:00
1282;63;02/02/2013 8:00
1282;62;02/02/2013 9:00
1282;61;02/02/2013 10:00
1282;60;02/02/2013 11:00
1282;57;02/02/2013 12:00
1282;54;02/02/2013 13:00
1282;55;02/02/2013 14:00
1282;55;02/02/2013 15:00
1282;57;02/02/2013 16:00
1282;62;02/02/2013 17:00
1282;65;02/02/2013 18:00
1282;64;02/02/2013 19:00
1282;64;02/02/2013 20:00
1282;64;02/02/2013 21:00
1282;64;02/02/2013 22:00
1282;64;02/02/2013 23:00
1282;68;03/02/2013 0:00
1282;65;03/02/2013 1:00
1282;66;03/02/2013 2:00
1282;63;03/02/2013 3:00
1282;64;03/02/2013 4:00
1282;64;03/02/2013 5:00
1282;62;03/02/2013 6:00
1282;63;03/02/2013 7:00
1282;63;03/02/2013 8:00
1282;62;03/02/2013 9:00
1282;61;03/02/2013 10:00
1282;60;03/02/2013 11:00
1282;57;03/02/2013 12:00
1282;54;03/02/2013 13:00
1282;55;03/02/2013 14:00
1282;55;03/02/2013 15:00
1282;57;03/02/2013 16:00
1282;62;03/02/2013 17:00
1282;65;03/02/2013 18:00
1282;64;03/02/2013 19:00
1282;64;03/02/2013 20:00
1282;64;03/02/2013 21:00
1282;64;03/02/2013 22:00
1282;64;03/02/2013 23:00
1282;68;04/02/2013 0:00
1282;65;04/02/2013 1:00
1282;66;04/02/2013 2:00
1282;63;04/02/2013 3:00
1282;64;04/02/2013 4:00
1282;64;04/02/2013 5:00
1282;62;04/02/2013 6:00
1282;63;04/02/2013 7:00
1282;63;04/02/2013 8:00
1282;62;04/02/2013 9:00
1282;61;04/02/2013 10:00
1282;60;04/02/2013 11:00
1282;57;04/02/2013 12:00
1282;54;04/02/2013 13:00
1282;55;04/02/2013 14:00
1282;55;04/02/2013 15:00
1282;57;04/02/2013 16:00
1282;62;04/02/2013 17:00
1282;65;04/02/2013 18:00
1282;64;04/02/2013 19:00
1282;64;04/02/2013 20:00
1282;64;04/02/2013 21:00
1282;64;04/02/2013 22:00
1282;64;04/02/2013 23:00
1282;68;05/02/2013 0:00
1282;65;05/02/2013 1:00
1282;66;05/02/2013 2:00
1282;63;05/02/2013 3:00
1282;64;05/02/2013 4:00
1282;64;05/02/2013 5:00
1282;62;05/02/2013 6:00
1282;63;05/02/2013 7:00
1282;63;05/02/2013 8:00
1282;62;05/02/2013 9:00
1282;61;05/02/2013 10:00
1282;60;05/02/2013 11:00
1282;57;05/02/2013 12:00
1282;54;05/02/2013 13:00
1282;55;05/02/2013 14:00
1282;55;05/02/2013 15:00
1282;57;05/02/2013 16:00
1282;62;05/02/2013 17:00
1282;65;05/02/2013 18:00
1282;64;05/02/2013 19:00
1282;64;05/02/2013 20:00
1282;64;05/02/2013 21:00
1282;64;05/02/2013 22:00
1282;64;05/02/2013 23:00
1282;68;06/02/2013 0:00
1282;65;06/02/2013 1:00
1282;66;06/02/2013 2:00
1282;63;06/02/2013 3:00
1282;64;06/02/2013 4:00
1282;64;06/02/2013 5:00
1282;62;06/02/2013 6:00
